12563,SHANTANU SWAMI,1:12:29,0:07:15,4222of 8179,3786of 6534,20 to 24 yrs Male
12564,VIMALRAJ VEERABATHIRAN,1:38:15,0:09:50,7488of 8179,6161of 6534,25 to 29 yrs Male
12566,ROHITH BHARADWAJ,1:07:14,0:06:44,3314of 8179,3014of 6534,20 to 24 yrs Male
12567,NAGESH N,1:14:43,0:07:29,4649of 8179,4136of 6534,30 to 34 yrs Male
12568,DEEPAK KUMAR,1:38:34,0:09:52,7509of 8179,6172of 6534,35 to 39 yrs Male
12570,JAWAHAR PREMKUMAR,1:06:23,0:06:39,3158of 8179,2876of 6534,25 to 29 yrs Male
12571,VENU PRASAD,1:29:35,0:08:58,6792of 8179,5734of 6534,25 to 29 yrs Male
12572,ASHOKRAJA ARUMUGAM,1:40:07,0:10:01,7591of 8179,6215of 6534,25 to 29 yrs Male
12574,MUTHU SELVAM,1:48:29,0:10:51,7874of 8179,6382of 6534,25 to 29 yrs Male
12579,A SEETHARAMAN,1:40:06,0:10:01,7590of 8179,6214of 6534,30 to 34 yrs Male
12581,SOHEL SHAIKH,1:26:51,0:08:42,6451of 8179,5488of 6534,25 to 29 yrs Male
12582,FARHAN PATHAN,1:26:53,0:08:42,6457of 8179,5492of 6534,20 to 24 yrs Male
12583,YUGANDHAR REDDI,1:20:13,0:08:02,5580of 8179,4850of 6534,40 to 44 yrs Male
12585,ABHIMANYU TOMAR,1:26:29,0:08:39,6407of 8179,5458of 6534,30 to 34 yrs Male
12586,NITHIN RAO,1:03:15,0:06:20,2573of 8179,2381of 6534,45 to 49 yrs Male
12587,GAGAN MAHESHWARI,1:06:18,0:06:38,3147of 8179,2868of 6534,40 to 44 yrs Male
12589,NIKUNJ SINHA,1:10:20,0:07:02,3874of 8179,3490of 6534,35 to 39 yrs Male
12591,NITHIN K V,1:10:09,0:07:01,3836of 8179,3458of 6534,45 to 49 yrs Male
12592,RAMACHANDRA MOHAN,1:11:07,0:07:07,4013of 8179,3606of 6534,35 to 39 yrs Male
12593,MAYANK SINGH,1:31:38,0:09:10,7004of 8179,5862of 6534,35 to 39 yrs Male
12595,ROOPADHAR MAVURI,1:03:34,0:06:22,2632of 8179,2433of 6534,25 to 29 yrs Male
12596,ASHISH NARANG,1:01:09,0:06:07,2194of 8179,2041of 6534,35 to 39 yrs Male
12599,PRANAVA SWAROOP,1:38:48,0:09:53,7523of 8179,6178of 6534,35 to 39 yrs Male
12604,SOURABH PRAJAPATI,0:45:57,0:04:36,318of 8179,300of 6534,20 to 24 yrs Male
12605,SACHIN SARAWAGI,1:39:25,0:09:57,7558of 8179,6197of 6534,25 to 29 yrs Male
12606,BHARATH SINDHIA,1:12:27,0:07:15,4215of 8179,3780of 6534,40 to 44 yrs Male
12607,MOHD AFZAL,1:07:38,0:06:46,3385of 8179,3071of 6534,35 to 39 yrs Male
12608,NABEEL BASHEER,1:01:20,0:06:08,2229of 8179,2069of 6534,35 to 39 yrs Male
12609,SAMIR SHARMA,1:16:48,0:07:41,5016of 8179,4413of 6534,35 to 39 yrs Male
12610,SHAURYA RASTOGI,1:22:00,0:08:12,5854of 8179,5059of 6534,25 to 29 yrs Male
12611,MOHAN MANOHAR RAO,1:00:20,0:06:02,2043of 8179,1908of 6534,30 to 34 yrs Male
12613,RAGHUVEER G,1:43:36,0:10:22,7741of 8179,6306of 6534,35 to 39 yrs Male
12617,MAHANTESH CHITTARAGI,1:36:14,0:09:38,7353of 8179,6077of 6534,30 to 34 yrs Male
12618,SURENDRA BHAT,1:36:14,0:09:38,7352of 8179,6076of 6534,45 to 49 yrs Male
12619,ANAND JAVAREGOWDA,1:36:32,0:09:40,7377of 8179,6095of 6534,40 to 44 yrs Male
12620,NARAYANA MURTHY,1:41:14,0:10:08,7645of 8179,6245of 6534,45 to 49 yrs Male
12622,DEVENDRA RAJU,1:10:03,0:07:01,3823of 8179,3448of 6534,30 to 34 yrs Male
12623,VASANTH KAMATH,1:18:36,0:07:52,5314of 8179,4635of 6534,30 to 34 yrs Male
12626,SHREEPAD SHENDE,1:40:10,0:10:01,7593of 8179,6217of 6534,50 to 54 yrs Male
12629,MOHINDER KUMAR VERMA,1:00:56,0:06:06,2162of 8179,2013of 6534,40 to 44 yrs Male
12630,SAMIR NARAYAN,1:17:23,0:07:45,5107of 8179,4481of 6534,35 to 39 yrs Male
12633,SRI CHARAN KOLLU,1:19:26,0:07:57,5448of 8179,4745of 6534,30 to 34 yrs Male
12638,PRABHAKAR K,0:40:02,0:04:01,108of 8179,106of 6534,45 to 49 yrs Male
12639,SRIVIDYA V,1:37:14,0:09:44,7436of 8179,1308of 1645,30 to 34 yrs Female
12640,NIKHIL JAIRAJ MEHTA,1:22:27,0:08:15,5917of 8179,5106of 6534,35 to 39 yrs Male
12641,DR PRIYANKA .,1:14:52,0:07:30,4686of 8179,523of 1645,30 to 34 yrs Female
12646,ANGAD CHOUDHRY,0:53:54,0:05:24,1088of 8179,1023of 6534,30 to 34 yrs Male
12647,SURESH KUMAR G,1:22:44,0:08:17,5957of 8179,5137of 6534,45 to 49 yrs Male
12648,REVATI KARKAL,1:07:32,0:06:46,3369of 8179,311of 1645,35 to 39 yrs Female
12649,BILVA PRASHASTH,1:24:21,0:08:27,6158of 8179,876of 1645,40 to 44 yrs Female
12650,MUTHURAJ ADIGA,1:41:29,0:10:09,7657of 8179,6251of 6534,45 to 49 yrs Male
12652,RITESH NEGI,1:34:15,0:09:26,7202of 8179,5988of 6534,35 to 39 yrs Male
12653,AMIT SETHIA,1:10:37,0:07:04,3933of 8179,3541of 6534,45 to 49 yrs Male
12654,SIDDHANT AGARWAL,1:27:37,0:08:46,6545of 8179,5556of 6534,25 to 29 yrs Male
12655,B R ANAND,1:16:12,0:07:38,4906of 8179,4332of 6534,45 to 49 yrs Male
12656,GULZARAHMED MULLA,1:19:30,0:07:57,5460of 8179,4755of 6534,40 to 44 yrs Male
12657,VEERABHADRAYYA HIREMATH,1:03:57,0:06:24,2713of 8179,2501of 6534,30 to 34 yrs Male
12658,ERANNA KARINAGAPPA,1:13:55,0:07:24,4502of 8179,4015of 6534,45 to 49 yrs Male
12672,PAVAN VIJAY KUMAR,0:57:46,0:05:47,1594of 8179,1496of 6534,35 to 39 yrs Male
12673,UDAY SASTRY BALASUBRAMANIAM,1:25:39,0:08:34,6294of 8179,5374of 6534,30 to 34 yrs Male
12674,NAZIMA JAFFAR,1:12:26,0:07:15,4213of 8179,435of 1645,40 to 44 yrs Female
12675,GOPAL KRISHNAN,1:19:14,0:07:56,5410of 8179,4716of 6534,30 to 34 yrs Male
12677,KARTHIK NADAR,0:46:09,0:04:37,333of 8179,315of 6534,25 to 29 yrs Male
12679,NAGARJUNA ARJUN,1:09:48,0:06:59,3779of 8179,3412of 6534,30 to 34 yrs Male
12680,JHON SAMUEL,1:33:47,0:09:23,7169of 8179,5968of 6534,35 to 39 yrs Male
12681,PRAMODH KUMAR,1:34:41,0:09:29,7237of 8179,6012of 6534,35 to 39 yrs Male
12682,SREEKANTH REDDY CM,1:15:42,0:07:35,4823of 8179,4266of 6534,30 to 34 yrs Male
12684,SENTHILKUMAR PIRAMUTHA,1:36:53,0:09:42,7409of 8179,6115of 6534,30 to 34 yrs Male
12688,SUJIT NAIR,1:04:03,0:06:25,2732of 8179,2519of 6534,35 to 39 yrs Male
12689,SAMIR GADAGKAR,1:45:27,0:10:33,7797of 8179,6339of 6534,35 to 39 yrs Male
12691,SUKESH JAIN,1:33:45,0:09:23,7163of 8179,5964of 6534,50 to 54 yrs Male
12692,KIRIT SHOME,1:40:18,0:10:02,7603of 8179,6219of 6534,40 to 44 yrs Male
12696,NAGABHUSHANA G,1:15:10,0:07:31,4736of 8179,4203of 6534,45 to 49 yrs Male
12700,GODWIN SONNOE S,1:03:26,0:06:21,2601of 8179,2406of 6534,40 to 44 yrs Male
12701,PRAMODH SRINIVAS,1:31:01,0:09:07,6946of 8179,5826of 6534,30 to 34 yrs Male
12702,PRAVEEN MODUKURI,1:31:11,0:09:08,6963of 8179,5839of 6534,30 to 34 yrs Male
12704,RAJESHA MS,1:08:36,0:06:52,3569of 8179,3229of 6534,50 to 54 yrs Male
12708,SWATI RAO,1:21:40,0:08:10,5796of 8179,778of 1645,35 to 39 yrs Female
12711,NAREN SHARMA,1:35:46,0:09:35,7319of 8179,6053of 6534,35 to 39 yrs Male
12712,SACHIN NAIK,1:10:15,0:07:02,3854of 8179,3474of 6534,30 to 34 yrs Male
12713,PAWAN AGRAWAL,1:09:47,0:06:59,3776of 8179,3409of 6534,35 to 39 yrs Male
12714,SATHISH REDDY,1:21:35,0:08:10,5782of 8179,5009of 6534,35 to 39 yrs Male
12715,DR HIMANSHU NISHAD,1:22:06,0:08:13,5872of 8179,5071of 6534,25 to 29 yrs Male
12716,KAUSHIK RAJU,1:21:41,0:08:11,5798of 8179,5020of 6534,30 to 34 yrs Male
12717,ARPAN SAMARIYA,1:35:10,0:09:31,7283of 8179,6036of 6534,20 to 24 yrs Male
12718,TUSHAR VASHISHT,1:00:09,0:06:01,2017of 8179,1884of 6534,35 to 39 yrs Male
12721,MADHAV RANGACHARI,1:10:31,0:07:04,3911of 8179,3522of 6534,45 to 49 yrs Male
12722,ANIRVINN RAMESH,1:06:51,0:06:42,3244of 8179,2952of 6534,25 to 29 yrs Male
12723,TARUN BANSAL,1:15:38,0:07:34,4810of 8179,4257of 6534,35 to 39 yrs Male
12724,GANESH MALLYA,1:15:40,0:07:34,4816of 8179,4260of 6534,40 to 44 yrs Male
12725,PRADYUT KUMAR DEMANDAL,1:39:01,0:09:55,7537of 8179,6187of 6534,40 to 44 yrs Male
12731,ROHITH KK,1:56:21,0:11:39,8039of 8179,6467of 6534,30 to 34 yrs Male
12732,SWARAJ MISHRA,1:44:58,0:10:30,7780of 8179,6330of 6534,25 to 29 yrs Male
12733,SUNDARRAJAN DEVARAJAN,1:22:19,0:08:14,5899of 8179,5092of 6534,40 to 44 yrs Male
12736,NEETA DATTANI,2:15:44,0:13:35,8165of 8179,1640of 1645,40 to 44 yrs Female
12738,RAJESH SHARMA,1:44:00,0:10:24,7755of 8179,6315of 6534,45 to 49 yrs Male
12740,VINAY HANDE,1:39:29,0:09:57,7561of 8179,6199of 6534,45 to 49 yrs Male
12742,RAMACHANDRA KULKARNI,1:30:44,0:09:05,6915of 8179,5810of 6534,35 to 39 yrs Male
12743,VASUDEVA MN,1:00:45,0:06:05,2118of 8179,1974of 6534,55 to 59 yrs Male
12744,NIDHISH POTHAN,1:01:26,0:06:09,2248of 8179,2088of 6534,35 to 39 yrs Male
12746,REXITA ANTHURAJ,1:16:34,0:07:40,4977of 8179,595of 1645,35 to 39 yrs Female
12747,SUJITH NAIR,0:54:19,0:05:26,1140of 8179,1074of 6534,45 to 49 yrs Male
12748,NAUSHAD VADAKKAN,1:20:01,0:08:01,5547of 8179,4822of 6534,50 to 54 yrs Male
12750,RAJESH KUMAR B JAIN,1:11:41,0:07:11,4110of 8179,3692of 6534,45 to 49 yrs Male
12751,YASHAS GA,1:07:45,0:06:47,3412of 8179,3092of 6534,15 to 19 yrs Male
12752,SARSWATI RAI,0:43:11,0:04:20,194of 8179,8of 1645,40 to 44 yrs Female
12754,ARINDAM MAZUMDER,1:04:08,0:06:25,2750of 8179,2535of 6534,40 to 44 yrs Male
12755,VIJENDER MALIK,0:38:44,0:03:53,72of 8179,72of 6534,40 to 44 yrs Male
12756,UMESH M,1:19:31,0:07:58,5462of 8179,4757of 6534,40 to 44 yrs Male
12757,SHRUSTI ULLAS,1:16:30,0:07:39,4953of 8179,585of 1645,35 to 39 yrs Female
12758,SHREYANS GUPTA,0:37:24,0:03:45,49of 8179,49of 6534,30 to 34 yrs Male
12759,SUJITH KUMAR,0:43:59,0:04:24,223of 8179,214of 6534,30 to 34 yrs Male
12761,SATISH KUMAR,0:50:03,0:05:01,682of 8179,643of 6534,45 to 49 yrs Male
12762,ANANYA RAGHU,1:15:45,0:07:35,4834of 8179,560of 1645,15 to 19 yrs Female
12763,CHANDRA SHEKHAR,1:00:00,0:06:00,1989of 8179,1856of 6534,45 to 49 yrs Male
12765,ANAND CHATTERJEE,1:25:14,0:08:32,6250of 8179,5346of 6534,30 to 34 yrs Male
12766,KARTHIK KRISHNAN,0:59:14,0:05:56,1853of 8179,1728of 6534,40 to 44 yrs Male
12767,MONICA RATHI,1:31:16,0:09:08,6976of 8179,1127of 1645,25 to 29 yrs Female
12768,DIVYA AGARWAL,1:47:32,0:10:46,7851of 8179,1482of 1645,35 to 39 yrs Female
12769,JAGATHESHKUMAR SIVALINGAM,1:14:59,0:07:30,4710of 8179,4181of 6534,25 to 29 yrs Male
12770,NIMISHA THILAK,1:20:47,0:08:05,5658of 8179,745of 1645,35 to 39 yrs Female
12771,HARI KRISHNA,1:26:54,0:08:42,6460of 8179,5494of 6534,15 to 19 yrs Male
12772,NAVANEETH M G,0:54:00,0:05:24,1097of 8179,1032of 6534,30 to 34 yrs Male
12773,AMAL JACOB,1:04:08,0:06:25,2751of 8179,2536of 6534,15 to 19 yrs Male
12774,PRAVEEN PERIANNAN,1:15:36,0:07:34,4805of 8179,4252of 6534,25 to 29 yrs Male
12775,UMA NUMBURI,1:05:36,0:06:34,3029of 8179,258of 1645,40 to 44 yrs Female
12776,SUSHANT GOEL,1:21:45,0:08:11,5817of 8179,5034of 6534,30 to 34 yrs Male
12777,KARAN YESHWANTH,0:48:29,0:04:51,521of 8179,494of 6534,20 to 24 yrs Male
12779,VISHAL BABU JAGADEESH,1:01:29,0:06:09,2257of 8179,2096of 6534,40 to 44 yrs Male
12780,VIHAN ABHANG,0:46:05,0:04:37,331of 8179,313of 6534,15 to 19 yrs Male
12782,PRANEETH KATURI,1:21:32,0:08:10,5773of 8179,5003of 6534,20 to 24 yrs Male
12783,RAGHU RAM,1:11:32,0:07:10,4076of 8179,3662of 6534,25 to 29 yrs Male
12784,SESHU PULI,1:34:20,0:09:26,7213of 8179,5996of 6534,20 to 24 yrs Male
12786,KAVERI VELANKAR,1:01:41,0:06:11,2295of 8179,164of 1645,15 to 19 yrs Female
12787,LOKESH RAJU,0:59:00,0:05:54,1809of 8179,1687of 6534,45 to 49 yrs Male
12788,JOSHY KURIAN,1:03:17,0:06:20,2577of 8179,2384of 6534,35 to 39 yrs Male
12789,TAMILARASI SG,1:05:50,0:06:35,3077of 8179,266of 1645,25 to 29 yrs Female
12790,RAHUL SRIVASTAVA,1:18:16,0:07:50,5241of 8179,4583of 6534,25 to 29 yrs Male
12792,RAKSHITH G V,1:19:55,0:08:00,5529of 8179,4808of 6534,35 to 39 yrs Male
12793,ABHINAV SHEKHAR,1:09:18,0:06:56,3687of 8179,3328of 6534,40 to 44 yrs Male
12794,SUDEEPTO ROY,1:06:59,0:06:42,3261of 8179,2965of 6534,35 to 39 yrs Male
12795,AVINASH AROCKIADASS,1:24:08,0:08:25,6126of 8179,5261of 6534,30 to 34 yrs Male
12796,JAYANT PRIYADARSHI,1:03:31,0:06:22,2618of 8179,2422of 6534,25 to 29 yrs Male
12797,SAMIR BARAN PRATIHAR,1:13:42,0:07:23,4465of 8179,3986of 6534,40 to 44 yrs Male
12798,SANJEEV SHEKHAR,1:10:35,0:07:04,3926of 8179,3534of 6534,60 to 64 yrs Male
12799,CHANDRASHEKAR CHANNAVENKATAPPA,1:05:01,0:06:31,2916of 8179,2674of 6534,35 to 39 yrs Male
12800,ARUN KUMAR,1:33:28,0:09:21,7125of 8179,5939of 6534,50 to 54 yrs Male
12803,PARASURAM K NAYAKAR,0:35:32,0:03:34,22of 8179,22of 6534,25 to 29 yrs Male
12804,ARYAAN JEPPU,1:09:17,0:06:56,3681of 8179,3322of 6534,15 to 19 yrs Male
12805,TEJASVI HL,0:45:06,0:04:31,277of 8179,12of 1645,25 to 29 yrs Female
12806,SANTOSH BHAT,1:27:22,0:08:45,6519of 8179,5535of 6534,40 to 44 yrs Male
12807,SURYA P,1:35:01,0:09:31,7273of 8179,6029of 6534,60 to 64 yrs Male
12808,O.B SIVAKUMAR,1:15:37,0:07:34,4807of 8179,4254of 6534,45 to 49 yrs Male
12809,SERENATHA V,0:46:37,0:04:40,369of 8179,349of 6534,50 to 54 yrs Male
12810,RAHSHMI CHETTRY,1:07:49,0:06:47,3424of 8179,324of 1645,45 to 49 yrs Female
12811,SOHAM DALVI,1:42:24,0:10:15,7695of 8179,6278of 6534,15 to 19 yrs Male
12812,PRAVEEN MURALI,1:32:45,0:09:17,7073of 8179,5908of 6534,25 to 29 yrs Male
12813,PRIYADARSHINI RAJU,1:36:55,0:09:42,7413of 8179,6117of 6534,40 to 44 yrs Male
12814,SUJAY H,1:02:12,0:06:14,2383of 8179,2214of 6534,40 to 44 yrs Male
12815,GURURAJ NAYAK,0:44:40,0:04:28,253of 8179,244of 6534,30 to 34 yrs Male
12816,BHUPENDRA SHAU,0:40:16,0:04:02,115of 8179,113of 6534,25 to 29 yrs Male
12817,TURUPATLA VISHAL,0:38:26,0:03:51,66of 8179,66of 6534,20 to 24 yrs Male
12818,PAWAN BURNWAL MODI,1:01:27,0:06:09,2250of 8179,2090of 6534,25 to 29 yrs Male
12819,AYUSH GUPTA,1:18:54,0:07:54,5359of 8179,4672of 6534,40 to 44 yrs Male
12820,MONIESHA JAIN,1:17:45,0:07:47,5167of 8179,637of 1645,25 to 29 yrs Female
12821,MANAN BAJAJ,1:14:47,0:07:29,4659of 8179,4144of 6534,15 to 19 yrs Male
12822,ARUN THIMMAPPA,1:30:41,0:09:05,6908of 8179,5806of 6534,45 to 49 yrs Male
12823,RAJ SEKHAR SENJAM,0:49:15,0:04:56,596of 8179,564of 6534,50 to 54 yrs Male
12824,SYED ASIM,1:33:38,0:09:22,7151of 8179,5953of 6534,35 to 39 yrs Male
12825,NAVEEN GOVINDARAJ,1:00:38,0:06:04,2105of 8179,1965of 6534,45 to 49 yrs Male
12827,RAJIV R BHIDE BHIDE,1:22:40,0:08:16,5944of 8179,5124of 6534,35 to 39 yrs Male
12828,MONEKAA RATHORE,1:39:50,0:09:59,7578of 8179,1372of 1645,30 to 34 yrs Female
12829,JEEVAN BENIWAL,0:56:44,0:05:41,1454of 8179,1363of 6534,20 to 24 yrs Male
12832,NIRAJ GAUTAM,1:38:41,0:09:53,7518of 8179,6177of 6534,30 to 34 yrs Male
12833,SOUMYA JAYARAM,1:40:40,0:10:04,7620of 8179,1390of 1645,45 to 49 yrs Female
12834,FALEH MUSTAFA KHAN,1:35:01,0:09:31,7272of 8179,6028of 6534,15 to 19 yrs Male
12836,SRIVIDYA CHANDRASEKARAN,1:03:49,0:06:23,2682of 8179,204of 1645,40 to 44 yrs Female
12837,SRIRAM SANTHANAM,1:03:25,0:06:21,2599of 8179,2404of 6534,40 to 44 yrs Male
12838,KRISHNAMURTHY DC,0:46:53,0:04:42,391of 8179,369of 6534,50 to 54 yrs Male
12839,KUNAL MUNJAL,0:55:23,0:05:33,1279of 8179,1203of 6534,40 to 44 yrs Male
12840,RAJANEESH K N,0:58:10,0:05:49,1653of 8179,1552of 6534,40 to 44 yrs Male
12841,B B KRITHIN SWARUP,1:14:06,0:07:25,4532of 8179,4044of 6534,20 to 24 yrs Male
12842,REENA .,0:48:38,0:04:52,531of 8179,28of 1645,35 to 39 yrs Female
12843,MURALI DATTATREYA,1:47:44,0:10:47,7860of 8179,6373of 6534,55 to 59 yrs Male
12845,SACHIN RAWAL RAWAL,0:55:18,0:05:32,1271of 8179,1195of 6534,30 to 34 yrs Male
12846,ISHAAN AZIL,1:36:08,0:09:37,7347of 8179,6072of 6534,15 to 19 yrs Male
12847,RAJAN CHAUHAN,0:46:15,0:04:38,339of 8179,321of 6534,25 to 29 yrs Male
12848,SHREYAS RAVINDRAN,1:25:59,0:08:36,6348of 8179,5413of 6534,30 to 34 yrs Male
12850,AVINISH PATHAK,0:48:47,0:04:53,542of 8179,514of 6534,25 to 29 yrs Male
12851,HITESH SHARMA,1:04:50,0:06:29,2876of 8179,2639of 6534,50 to 54 yrs Male
12852,PARVEZ DITTIA,1:23:44,0:08:23,6080of 8179,5227of 6534,25 to 29 yrs Male
12854,PRIYANSHI JAIN,1:30:45,0:09:05,6917of 8179,1107of 1645,20 to 24 yrs Female
12856,FAAIZA KHAN,1:44:06,0:10:25,7757of 8179,1441of 1645,25 to 29 yrs Female
12857,MINAJ NADAF,0:52:26,0:05:15,933of 8179,53of 1645,35 to 39 yrs Female
12858,SHARATH KUMAR M,1:25:57,0:08:36,6344of 8179,5411of 6534,25 to 29 yrs Male
12859,PRAJWAL KUMAR,1:20:29,0:08:03,5614of 8179,4879of 6534,25 to 29 yrs Male
12860,KARTHIK T,1:02:27,0:06:15,2420of 8179,2247of 6534,35 to 39 yrs Male
12861,ANAND ASHOK,1:18:55,0:07:54,5361of 8179,4674of 6534,45 to 49 yrs Male
12862,RAJSHEKAR DUTTA CHOUDHURY,1:44:10,0:10:25,7759of 8179,6318of 6534,20 to 24 yrs Male
12864,AJAY TOMAR,1:19:42,0:07:59,5488of 8179,4777of 6534,40 to 44 yrs Male
12865,NANDAN V,0:36:08,0:03:37,27of 8179,27of 6534,20 to 24 yrs Male
12866,PREETHA S,1:21:21,0:08:09,5756of 8179,765of 1645,20 to 24 yrs Female
12867,DINESH PATHAK,1:08:02,0:06:49,3455of 8179,3126of 6534,35 to 39 yrs Male
12868,MAHENDRA MM,0:53:35,0:05:22,1057of 8179,996of 6534,20 to 24 yrs Male
12869,PRABU KUMAR,1:15:55,0:07:36,4861of 8179,4295of 6534,50 to 54 yrs Male
12870,SHREYA GUNTAKAL,1:44:29,0:10:27,7763of 8179,1442of 1645,20 to 24 yrs Female
12871,KAPIL PAL,1:41:11,0:10:08,7643of 8179,6243of 6534,50 to 54 yrs Male
12872,SWATI JAIN,1:13:43,0:07:23,4471of 8179,482of 1645,30 to 34 yrs Female
12873,SHARATH KRISHNA,1:23:31,0:08:22,6055of 8179,5212of 6534,40 to 44 yrs Male
12874,AMIT TYAGI,1:20:09,0:08:01,5570of 8179,4842of 6534,40 to 44 yrs Male
12875,SATHEESHKUMAR D DHANDAPANI,1:15:04,0:07:31,4722of 8179,4192of 6534,40 to 44 yrs Male
12877,MAYANK JAISWAL,1:34:21,0:09:27,7214of 8179,5997of 6534,30 to 34 yrs Male
12878,RAJU M,1:21:04,0:08:07,5709of 8179,4957of 6534,40 to 44 yrs Male
12879,SHARANAPPA B,0:50:27,0:05:03,721of 8179,679of 6534,45 to 49 yrs Male
12880,GOPAL SAHOO,0:57:15,0:05:44,1517of 8179,1422of 6534,45 to 49 yrs Male
12881,JEASH VELAYUDHAN,1:00:25,0:06:03,2061of 8179,1925of 6534,40 to 44 yrs Male
12882,SHIVAKUMAR P,0:45:24,0:04:33,291of 8179,276of 6534,45 to 49 yrs Male
12884,RAJU M S,1:00:27,0:06:03,2074of 8179,1938of 6534,40 to 44 yrs Male
12885,VENU GOPAL G,0:50:06,0:05:01,688of 8179,649of 6534,35 to 39 yrs Male
12886,SHAMIL MEETHALAY KOONANANDY,0:59:31,0:05:58,1905of 8179,1778of 6534,40 to 44 yrs Male
12887,KIRAN R,0:48:50,0:04:53,547of 8179,519of 6534,20 to 24 yrs Male
12888,ANANDHI VELAYUTHAM,1:13:03,0:07:19,4335of 8179,453of 1645,25 to 29 yrs Female
12890,K SUKANYA .,1:01:12,0:06:08,2205of 8179,154of 1645,20 to 24 yrs Female
12891,RAMESHBABU MALEMPATI,1:31:29,0:09:09,6991of 8179,5856of 6534,50 to 54 yrs Male
12892,VIKRAM SHETTY,1:21:22,0:08:09,5757of 8179,4992of 6534,15 to 19 yrs Male
12893,SUNIL SAHOO,1:33:23,0:09:21,7119of 8179,5935of 6534,35 to 39 yrs Male
12894,VIGNESH K KUMAR,1:06:36,0:06:40,3198of 8179,2910of 6534,25 to 29 yrs Male
12895,MURUGAVEL M,1:17:39,0:07:46,5155of 8179,4520of 6534,25 to 29 yrs Male
12899,PRASANTH NATARAJAN,1:46:36,0:10:40,7826of 8179,6351of 6534,30 to 34 yrs Male
12901,DHRUV ABBI,1:07:39,0:06:46,3392of 8179,3076of 6534,15 to 19 yrs Male
12905,PADMANABH NSHETTY,1:18:06,0:07:49,5214of 8179,4563of 6534,45 to 49 yrs Male
12906,PRADEEP HANUMANTHIAH,1:22:47,0:08:17,5966of 8179,5145of 6534,30 to 34 yrs Male
12907,SURESH SHARMA,1:15:21,0:07:33,4764of 8179,4220of 6534,45 to 49 yrs Male
12909,NITISH G P,1:06:21,0:06:39,3154of 8179,2873of 6534,25 to 29 yrs Male
12910,JAGANNATH RV,1:21:42,0:08:11,5807of 8179,5026of 6534,35 to 39 yrs Male
12911,IQBAL AHMED,2:09:58,0:13:00,8154of 8179,6520of 6534,40 to 44 yrs Male
12912,NAVNEET SENAPATI SENAPATI,1:04:37,0:06:28,2831of 8179,2602of 6534,20 to 24 yrs Male
12913,PRATIKSHA S PRATIKSH S KEERTHEN,1:40:39,0:10:04,7617of 8179,1389of 1645,30 to 34 yrs Female
12914,ANUKUMAR R H,0:50:12,0:05:02,700of 8179,659of 6534,25 to 29 yrs Male
12915,ABHILASH MITHREN,1:12:40,0:07:16,4262of 8179,3821of 6534,35 to 39 yrs Male
12918,SIDDHARTH REDDY,1:09:00,0:06:54,3636of 8179,3281of 6534,40 to 44 yrs Male
12921,AKHIL SASHIDHARAN,1:28:01,0:08:49,6604of 8179,5598of 6534,30 to 34 yrs Male
12922,AADI POLA,0:50:16,0:05:02,707of 8179,665of 6534,25 to 29 yrs Male
12926,MADAN MOHAN M,1:40:07,0:10:01,7592of 8179,6216of 6534,20 to 24 yrs Male
12930,AMAN SONI,1:19:40,0:07:58,5480of 8179,4772of 6534,25 to 29 yrs Male
12931,PULKEET BHARDWAJ,1:56:43,0:11:41,8044of 8179,6470of 6534,25 to 29 yrs Male
12933,MANAS KAPOOR,1:21:19,0:08:08,5750of 8179,4987of 6534,40 to 44 yrs Male
12935,VINEETH MOTTANA,1:18:17,0:07:50,5249of 8179,4590of 6534,30 to 34 yrs Male
12937,SANDEEPU R,0:37:57,0:03:48,56of 8179,56of 6534,25 to 29 yrs Male
12938,DEEPAK SHARMA,1:22:25,0:08:15,5915of 8179,5104of 6534,35 to 39 yrs Male
12997,NIKHIL RABINDRA,1:15:47,0:07:35,4839of 8179,4279of 6534,30 to 34 yrs Male
12998,PATTERSON FRANK,1:50:45,0:11:05,7925of 8179,6413of 6534,30 to 34 yrs Male
13001,SURESH PATHI,1:02:04,0:06:13,2363of 8179,2196of 6534,55 to 59 yrs Male
13002,BALASUBRAMANIAN R,1:10:34,0:07:04,3924of 8179,3533of 6534,50 to 54 yrs Male
13003,HARSHA BHASKAR,0:44:41,0:04:29,254of 8179,245of 6534,25 to 29 yrs Male
13004,KIRANMAI YANAMALA,1:32:41,0:09:17,7070of 8179,1164of 1645,45 to 49 yrs Female
13005,VIKRAM KAMATH,1:20:55,0:08:06,5683of 8179,4936of 6534,35 to 39 yrs Male
13006,MAYANK GUPTA,1:18:18,0:07:50,5251of 8179,4592of 6534,25 to 29 yrs Male
13007,SOMA SHEKAR M S,1:26:01,0:08:37,6351of 8179,5414of 6534,45 to 49 yrs Male
13008,AISHWARYA M S,1:23:35,0:08:22,6066of 8179,847of 1645,15 to 19 yrs Female
13009,MADHUSUDAN P,1:16:33,0:07:40,4970of 8179,4379of 6534,35 to 39 yrs Male
13010,VIJAYKUMAR A S,1:15:09,0:07:31,4733of 8179,4200of 6534,25 to 29 yrs Male
13011,RAMA MALIK,1:08:18,0:06:50,3511of 8179,335of 1645,35 to 39 yrs Female
13012,RAJENDRA KUMAR Y S,1:20:05,0:08:01,5558of 8179,4833of 6534,70 yrs & Above Male
